transactionid,saledate,receiptnumber,servicecharge,servicechargevat,transactionexcludevat,servicechargepercent,vatpercent,otheramountdiscount,totalproductamount,totalpayamount
45478,2019-02-01,033022019/010044,30900.0000,3090.0000,41200.0000,7.5000,10.0000,0.0000,11.0000,487190.0000
45478,2019-02-01,033022019/010044,30900.0000,3090.0000,41200.0000,7.5000,10.0000,0.0000,11.0000,487190.0000
2316,2019-02-01,033022019/010047,317100.0000,31710.0000,422800.0000,7.5000,10.0000,0.0000,81.0000,4999610.0000
77324,2019-02-01,033022019/010048,23325.0000,2333.0000,31100.0000,7.5000,10.0000,0.0000,7.0000,367758.0000
45480,2019-02-01,033022019/010045,66075.0000,6608.0000,88100.0000,7.5000,10.0000,0.0000,21.0000,1041783.0000
77323,2019-02-01,033022019/010046,20775.0000,2078.0000,27700.0000,7.5000,10.0000,0.0000,7.0000,327553.0000
45480,2019-02-01,033022019/010045,66075.0000,6608.0000,88100.0000,7.5000,10.0000,0.0000,21.0000,1041783.0000
77323,2019-02-01,033022019/010046,20775.0000,2078.0000,27700.0000,7.5000,10.0000,0.0000,7.0000,327553.0000
2316,2019-02-01,033022019/010047,317100.0000,31710.0000,422800.0000,7.5000,10.0000,0.0000,81.0000,4999610.0000
77324,2019-02-01,033022019/010048,23325.0000,2333.0000,31100.0000,7.5000,10.0000,0.0000,7.0000,367758.0000
45482,2019-02-01,033022019/010049,16350.0000,1635.0000,21800.0000,7.5000,10.0000,0.0000,7.0000,257785.0000
45482,2019-02-01,033022019/010049,16350.0000,1635.0000,21800.0000,7.5000,10.0000,0.0000,7.0000,257785.0000
77317,2019-02-01,033022019/010050,40725.0000,4073.0000,54300.0000,7.5000,10.0000,0.0000,14.0000,642098.0000
77317,2019-02-01,033022019/010050,40725.0000,4073.0000,54300.0000,7.5000,10.0000,0.0000,14.0000,642098.0000
77326,2019-02-01,033022019/010051,13050.0000,1305.0000,17400.0000,7.5000,10.0000,0.0000,2.0000,205755.0000
77326,2019-02-01,033022019/010051,13050.0000,1305.0000,17400.0000,7.5000,10.0000,0.0000,2.0000,205755.0000
77325,2019-02-01,033022019/010052,28425.0000,2843.0000,37900.0000,7.5000,10.0000,0.0000,11.0000,448168.0000
77325,2019-02-01,033022019/010052,28425.0000,2843.0000,37900.0000,7.5000,10.0000,0.0000,11.0000,448168.0000
77327,2019-02-01,033022019/010053,19350.0000,1935.0000,25800.0000,7.5000,10.0000,0.0000,6.0000,305085.0000
77327,2019-02-01,033022019/010053,19350.0000,1935.0000,25800.0000,7.5000,10.0000,0.0000,6.0000,305085.0000
45483,2019-02-01,033022019/010054,15000.0000,1500.0000,20000.0000,7.5000,10.0000,0.0000,4.0000,236500.0000
45483,2019-02-01,033022019/010054,15000.0000,1500.0000,20000.0000,7.5000,10.0000,0.0000,4.0000,236500.0000
45485,2019-02-01,033022019/010056,27375.0000,2738.0000,36500.0000,7.5000,10.0000,0.0000,8.0000,431613.0000
77330,2019-02-01,033022019/010055,6900.0000,690.0000,9200.0000,7.5000,10.0000,0.0000,1.0000,108790.0000
77330,2019-02-01,033022019/010055,6900.0000,690.0000,9200.0000,7.5000,10.0000,0.0000,1.0000,108790.0000
45485,2019-02-01,033022019/010056,27375.0000,2738.0000,36500.0000,7.5000,10.0000,0.0000,8.0000,431613.0000
14342,2019-02-01,033022019/010057,16050.0000,1605.0000,21400.0000,7.5000,10.0000,0.0000,6.0000,253055.0000
14342,2019-02-01,033022019/010057,16050.0000,1605.0000,21400.0000,7.5000,10.0000,0.0000,6.0000,253055.0000
14343,2019-02-01,033022019/010058,16650.0000,1665.0000,22200.0000,7.5000,10.0000,0.0000,4.0000,262515.0000
14343,2019-02-01,033022019/010058,16650.0000,1665.0000,22200.0000,7.5000,10.0000,0.0000,4.0000,262515.0000
77328,2019-02-01,033022019/010059,12300.0000,1230.0000,16400.0000,7.5000,10.0000,0.0000,2.0000,193930.0000
77328,2019-02-01,033022019/010059,12300.0000,1230.0000,16400.0000,7.5000,10.0000,0.0000,2.0000,193930.0000
45487,2019-02-01,033022019/010062,1725.0000,173.0000,2300.0000,7.5000,10.0000,0.0000,1.0000,27198.0000
77329,2019-02-01,033022019/010060,12375.0000,1238.0000,16500.0000,7.5000,10.0000,0.0000,5.0000,195113.0000
77329,2019-02-01,033022019/010060,12375.0000,1238.0000,16500.0000,7.5000,10.0000,0.0000,5.0000,195113.0000
45484,2019-02-01,033022019/010061,25425.0000,2543.0000,33900.0000,7.5000,10.0000,0.0000,10.0000,400868.0000
45484,2019-02-01,033022019/010061,25425.0000,2543.0000,33900.0000,7.5000,10.0000,0.0000,10.0000,400868.0000
45487,2019-02-01,033022019/010062,1725.0000,173.0000,2300.0000,7.5000,10.0000,0.0000,1.0000,27198.0000
45481,2019-02-01,033022019/010065,11250.0000,1125.0000,15000.0000,7.5000,10.0000,0.0000,2.0000,177375.0000
45486,2019-02-01,033022019/010063,32775.0000,3278.0000,43700.0000,7.5000,10.0000,0.0000,11.0000,516753.0000
45486,2019-02-01,033022019/010063,32775.0000,3278.0000,43700.0000,7.5000,10.0000,0.0000,11.0000,516753.0000
77332,2019-02-01,033022019/010064,18975.0000,1898.0000,25300.0000,7.5000,10.0000,0.0000,7.0000,299173.0000
77332,2019-02-01,033022019/010064,18975.0000,1898.0000,25300.0000,7.5000,10.0000,0.0000,7.0000,299173.0000
45481,2019-02-01,033022019/010065,14925.0000,1493.0000,19900.0000,7.5000,10.0000,0.0000,5.0000,235318.0000
45481,2019-02-01,033022019/010065,14925.0000,1493.0000,19900.0000,7.5000,10.0000,0.0000,5.0000,235318.0000
14344,2019-02-01,033022019/010066,2400.0000,240.0000,3200.0000,7.5000,10.0000,0.0000,2.0000,37840.0000
14344,2019-02-01,033022019/010066,2400.0000,240.0000,3200.0000,7.5000,10.0000,0.0000,2.0000,37840.0000
77334,2019-02-01,033022019/010068,9075.0000,908.0000,12100.0000,7.5000,10.0000,0.0000,5.0000,143083.0000
77333,2019-02-01,033022019/010067,21450.0000,2145.0000,28600.0000,7.5000,10.0000,0.0000,9.0000,338195.0000
77333,2019-02-01,033022019/010067,21450.0000,2145.0000,28600.0000,7.5000,10.0000,0.0000,9.0000,338195.0000
77334,2019-02-01,033022019/010068,9075.0000,908.0000,12100.0000,7.5000,10.0000,0.0000,5.0000,143083.0000
45488,2019-02-01,033022019/010070,10125.0000,1013.0000,13500.0000,7.5000,10.0000,0.0000,3.0000,159638.0000
77339,2019-02-01,033022019/010069,18900.0000,1890.0000,25200.0000,7.5000,10.0000,0.0000,5.0000,297990.0000
77339,2019-02-01,033022019/010069,18900.0000,1890.0000,25200.0000,7.5000,10.0000,0.0000,5.0000,297990.0000
45488,2019-02-01,033022019/010070,10125.0000,1013.0000,13500.0000,7.5000,10.0000,0.0000,3.0000,159638.0000
77335,2019-02-01,033022019/010071,19575.0000,1958.0000,26100.0000,7.5000,10.0000,0.0000,7.0000,308633.0000
77335,2019-02-01,033022019/010071,19575.0000,1958.0000,26100.0000,7.5000,10.0000,0.0000,7.0000,308633.0000
14345,2019-02-01,033022019/010072,6600.0000,660.0000,8800.0000,7.5000,10.0000,0.0000,2.0000,104060.0000
14345,2019-02-01,033022019/010072,6600.0000,660.0000,8800.0000,7.5000,10.0000,0.0000,2.0000,104060.0000
77331,2019-02-01,033022019/010074,33600.0000,3360.0000,44800.0000,7.5000,10.0000,0.0000,11.0000,529760.0000
14346,2019-02-01,033022019/010073,2625.0000,263.0000,3500.0000,7.5000,10.0000,0.0000,1.0000,41388.0000
14346,2019-02-01,033022019/010073,2625.0000,263.0000,3500.0000,7.5000,10.0000,0.0000,1.0000,41388.0000
77331,2019-02-01,033022019/010074,33600.0000,3360.0000,44800.0000,7.5000,10.0000,0.0000,11.0000,529760.0000
45490,2019-02-01,033022019/010075,23400.0000,2340.0000,31200.0000,7.5000,10.0000,0.0000,8.0000,368940.0000
45493,2019-02-01,033022019/010076,23850.0000,2385.0000,31800.0000,7.5000,10.0000,0.0000,5.0000,376035.0000
45490,2019-02-01,033022019/010075,23400.0000,2340.0000,31200.0000,7.5000,10.0000,0.0000,8.0000,368940.0000
77337,2019-02-01,033022019/010077,27075.0000,2708.0000,36100.0000,7.5000,10.0000,0.0000,12.0000,426883.0000
45493,2019-02-01,033022019/010076,23850.0000,2385.0000,31800.0000,7.5000,10.0000,0.0000,5.0000,376035.0000
77344,2019-02-01,033022019/010079,5925.0000,593.0000,7900.0000,7.5000,10.0000,0.0000,1.0000,93418.0000
77337,2019-02-01,033022019/010077,27075.0000,2708.0000,36100.0000,7.5000,10.0000,0.0000,12.0000,426883.0000
45491,2019-02-01,033022019/010078,16650.0000,1665.0000,22200.0000,7.5000,10.0000,0.0000,6.0000,262515.0000
45491,2019-02-01,033022019/010078,16650.0000,1665.0000,22200.0000,7.5000,10.0000,0.0000,6.0000,262515.0000
77344,2019-02-01,033022019/010079,5925.0000,593.0000,7900.0000,7.5000,10.0000,0.0000,1.0000,93418.0000
14347,2019-02-01,033022019/010080,10275.0000,1028.0000,13700.0000,7.5000,10.0000,0.0000,3.0000,162003.0000
14347,2019-02-01,033022019/010080,10275.0000,1028.0000,13700.0000,7.5000,10.0000,0.0000,3.0000,162003.0000
45495,2019-02-01,033022019/010081,17850.0000,1785.0000,23800.0000,7.5000,10.0000,0.0000,6.0000,281435.0000
45495,2019-02-01,033022019/010081,17850.0000,1785.0000,23800.0000,7.5000,10.0000,0.0000,6.0000,281435.0000
77338,2019-02-01,033022019/010082,26175.0000,2618.0000,34900.0000,7.5000,10.0000,0.0000,11.0000,412693.0000
77336,2019-02-01,033022019/010083,69675.0000,6968.0000,92900.0000,7.5000,10.0000,0.0000,18.0000,1098543.0000
77338,2019-02-01,033022019/010082,26175.0000,2618.0000,34900.0000,7.5000,10.0000,0.0000,11.0000,412693.0000
77336,2019-02-01,033022019/010083,69675.0000,6968.0000,92900.0000,7.5000,10.0000,0.0000,18.0000,1098543.0000
77340,2019-02-01,033022019/010084,30675.0000,3068.0000,40900.0000,7.5000,10.0000,0.0000,10.0000,483643.0000
77343,2019-02-01,033022019/010085,37950.0000,3795.0000,50600.0000,7.5000,10.0000,0.0000,12.0000,598345.0000
77340,2019-02-01,033022019/010084,30675.0000,3068.0000,40900.0000,7.5000,10.0000,0.0000,10.0000,483643.0000
77343,2019-02-01,033022019/010085,37950.0000,3795.0000,50600.0000,7.5000,10.0000,0.0000,12.0000,598345.0000
77342,2019-02-01,033022019/010086,24600.0000,2460.0000,32800.0000,7.5000,10.0000,0.0000,5.0000,387860.0000
45492,2019-02-01,033022019/010087,59100.0000,5910.0000,78800.0000,7.5000,10.0000,0.0000,7.0000,931810.0000
77342,2019-02-01,033022019/010086,24600.0000,2460.0000,32800.0000,7.5000,10.0000,0.0000,5.0000,387860.0000
45492,2019-02-01,033022019/010087,59100.0000,5910.0000,78800.0000,7.5000,10.0000,0.0000,7.0000,931810.0000
14348,2019-02-01,033022019/010088,13125.0000,1313.0000,17500.0000,7.5000,10.0000,0.0000,4.0000,206938.0000
14348,2019-02-01,033022019/010088,13125.0000,1313.0000,17500.0000,7.5000,10.0000,0.0000,4.0000,206938.0000
77341,2019-02-01,033022019/010090,18900.0000,1890.0000,25200.0000,7.5000,10.0000,0.0000,6.0000,297990.0000
45497,2019-02-01,033022019/010089,29025.0000,2903.0000,38700.0000,7.5000,10.0000,0.0000,8.0000,457628.0000
45498,2019-02-01,033022019/010092,25950.0000,2595.0000,34600.0000,7.5000,10.0000,0.0000,5.0000,409145.0000
45497,2019-02-01,033022019/010089,29025.0000,2903.0000,30960.0000,7.5000,10.0000,0.0000,8.0000,372488.0000
77345,2019-02-01,033022019/010093,16350.0000,1635.0000,21800.0000,7.5000,10.0000,0.0000,5.0000,257785.0000
45496,2019-02-01,033022019/010091,30825.0000,3083.0000,41100.0000,7.5000,10.0000,0.0000,9.0000,486008.0000
77341,2019-02-01,033022019/010090,18900.0000,1890.0000,25200.0000,7.5000,10.0000,0.0000,6.0000,297990.0000
45496,2019-02-01,033022019/010091,30825.0000,3083.0000,41100.0000,7.5000,10.0000,0.0000,9.0000,486008.0000
45498,2019-02-01,033022019/010092,25950.0000,2595.0000,34600.0000,7.5000,10.0000,0.0000,5.0000,409145.0000
45494,2019-02-01,033022019/010095,27075.0000,2708.0000,36100.0000,7.5000,10.0000,0.0000,7.0000,426883.0000
77346,2019-02-01,033022019/010094,18675.0000,1868.0000,24900.0000,7.5000,10.0000,0.0000,6.0000,294443.0000
77345,2019-02-01,033022019/010093,16350.0000,1635.0000,21800.0000,7.5000,10.0000,0.0000,5.0000,257785.0000
77346,2019-02-01,033022019/010094,18675.0000,1868.0000,24900.0000,7.5000,10.0000,0.0000,6.0000,294443.0000
77348,2019-02-01,033022019/010096,7725.0000,773.0000,10300.0000,7.5000,10.0000,0.0000,3.0000,121798.0000
45494,2019-02-01,033022019/010095,27075.0000,2708.0000,36100.0000,7.5000,10.0000,0.0000,7.0000,426883.0000
77348,2019-02-01,033022019/010096,7725.0000,773.0000,10300.0000,7.5000,10.0000,0.0000,3.0000,121798.0000
77347,2019-02-01,033022019/010097,16350.0000,1635.0000,21800.0000,7.5000,10.0000,0.0000,4.0000,257785.0000
77347,2019-02-01,033022019/010097,16350.0000,1635.0000,21800.0000,7.5000,10.0000,0.0000,4.0000,257785.0000
45502,2019-02-01,033022019/010098,29400.0000,2940.0000,39200.0000,7.5000,10.0000,0.0000,7.0000,463540.0000
45502,2019-02-01,033022019/010098,29400.0000,2940.0000,31360.0000,7.5000,10.0000,0.0000,7.0000,377300.0000
77351,2019-02-01,033022019/010101,12900.0000,1290.0000,17200.0000,7.5000,10.0000,0.0000,4.0000,203390.0000
45499,2019-02-01,033022019/010099,20775.0000,2078.0000,27700.0000,7.5000,10.0000,0.0000,7.0000,327553.0000
45499,2019-02-01,033022019/010099,20775.0000,2078.0000,27700.0000,7.5000,10.0000,0.0000,7.0000,327553.0000
77350,2019-02-01,033022019/010102,13275.0000,1328.0000,17700.0000,7.5000,10.0000,0.0000,5.0000,209303.0000
14349,2019-02-01,033022019/010100,8400.0000,840.0000,11200.0000,7.5000,10.0000,0.0000,2.0000,132440.0000
14349,2019-02-01,033022019/010100,8400.0000,840.0000,11200.0000,7.5000,10.0000,0.0000,2.0000,132440.0000
77351,2019-02-01,033022019/010101,12900.0000,1290.0000,17200.0000,7.5000,10.0000,0.0000,4.0000,203390.0000
77352,2019-02-01,033022019/010103,37125.0000,3713.0000,49500.0000,7.5000,10.0000,0.0000,5.0000,585338.0000
77350,2019-02-01,033022019/010102,13275.0000,1328.0000,17700.0000,7.5000,10.0000,0.0000,5.0000,209303.0000
45505,2019-02-01,033022019/010104,22050.0000,2205.0000,29400.0000,7.5000,10.0000,0.0000,8.0000,347655.0000
77352,2019-02-01,033022019/010103,37125.0000,3713.0000,49500.0000,7.5000,10.0000,0.0000,5.0000,585338.0000
45505,2019-02-01,033022019/010104,22050.0000,2205.0000,29400.0000,7.5000,10.0000,0.0000,8.0000,347655.0000
45503,2019-02-01,033022019/010105,17400.0000,1740.0000,23200.0000,7.5000,10.0000,0.0000,5.0000,274340.0000
45503,2019-02-01,033022019/010105,17400.0000,1740.0000,23200.0000,7.5000,10.0000,0.0000,5.0000,274340.0000
77349,2019-02-01,033022019/010106,63675.0000,6368.0000,84900.0000,7.5000,10.0000,0.0000,15.0000,1003943.0000
45506,2019-02-01,033022019/010107,18150.0000,1815.0000,24200.0000,7.5000,10.0000,0.0000,6.0000,286165.0000
77349,2019-02-01,033022019/010106,63675.0000,6368.0000,84900.0000,7.5000,10.0000,0.0000,15.0000,1003943.0000
45506,2019-02-01,033022019/010107,18150.0000,1815.0000,24200.0000,7.5000,10.0000,0.0000,6.0000,286165.0000
77358,2019-02-01,033022019/010108,7200.0000,720.0000,9600.0000,7.5000,10.0000,0.0000,3.0000,113520.0000
45501,2019-02-01,033022019/010109,22200.0000,2220.0000,29600.0000,7.5000,10.0000,0.0000,7.0000,350020.0000
77358,2019-02-01,033022019/010108,7200.0000,720.0000,9600.0000,7.5000,10.0000,0.0000,3.0000,113520.0000
45500,2019-02-01,033022019/010110,51525.0000,5153.0000,68700.0000,7.5000,10.0000,0.0000,16.0000,812378.0000
45501,2019-02-01,033022019/010109,22200.0000,2220.0000,29600.0000,7.5000,10.0000,0.0000,7.0000,350020.0000
45500,2019-02-01,033022019/010110,51525.0000,5153.0000,54960.0000,7.5000,10.0000,0.0000,16.0000,661238.0000
77357,2019-02-01,033022019/010111,27075.0000,2708.0000,36100.0000,7.5000,10.0000,0.0000,9.0000,426883.0000
77357,2019-02-01,033022019/010111,27075.0000,2708.0000,36100.0000,7.5000,10.0000,0.0000,9.0000,426883.0000
45507,2019-02-01,033022019/010113,18300.0000,1830.0000,24400.0000,7.5000,10.0000,0.0000,6.0000,288530.0000
77353,2019-02-01,033022019/010112,5775.0000,578.0000,7700.0000,7.5000,10.0000,0.0000,2.0000,91053.0000
77353,2019-02-01,033022019/010112,5775.0000,578.0000,7700.0000,7.5000,10.0000,0.0000,2.0000,91053.0000
77353,2019-02-01,033022019/010112,5775.0000,578.0000,7700.0000,7.5000,10.0000,0.0000,2.0000,91053.0000
45507,2019-02-01,033022019/010113,18300.0000,1830.0000,24400.0000,7.5000,10.0000,0.0000,6.0000,288530.0000
77359,2019-02-01,033022019/010115,51075.0000,5108.0000,68100.0000,7.5000,10.0000,0.0000,13.0000,805283.0000
45509,2019-02-01,033022019/010118,64875.0000,6488.0000,86500.0000,7.5000,10.0000,0.0000,17.0000,1022863.0000
45508,2019-02-01,033022019/010114,34500.0000,3450.0000,46000.0000,7.5000,10.0000,0.0000,11.0000,543950.0000
77355,2019-02-01,033022019/010116,70650.0000,7065.0000,94200.0000,7.5000,10.0000,0.0000,17.0000,1113915.0000
77354,2019-02-01,033022019/010117,9750.0000,975.0000,13000.0000,7.5000,10.0000,0.0000,2.0000,153725.0000
77361,2019-02-01,033022019/010120,26625.0000,2663.0000,35500.0000,7.5000,10.0000,0.0000,7.0000,419788.0000
45508,2019-02-01,033022019/010114,34500.0000,3450.0000,46000.0000,7.5000,10.0000,0.0000,11.0000,543950.0000
45518,2019-02-01,,3000.0000,300.0000,4000.0000,7.5000,10.0000,0.0000,1.0000,47300.0000
77359,2019-02-01,033022019/010115,51075.0000,5108.0000,54480.0000,7.5000,10.0000,0.0000,13.0000,655463.0000
45511,2019-02-01,033022019/010119,12075.0000,1208.0000,16100.0000,7.5000,10.0000,0.0000,2.0000,190383.0000
77355,2019-02-01,033022019/010116,70650.0000,7065.0000,94200.0000,7.5000,10.0000,0.0000,17.0000,1113915.0000
77354,2019-02-01,033022019/010117,9750.0000,975.0000,13000.0000,7.5000,10.0000,0.0000,2.0000,153725.0000
45509,2019-02-01,033022019/010118,64875.0000,6488.0000,86500.0000,7.5000,10.0000,0.0000,17.0000,1022863.0000
45511,2019-02-01,033022019/010119,12075.0000,1208.0000,16100.0000,7.5000,10.0000,0.0000,2.0000,190383.0000
77363,2019-02-01,033022019/010121,33075.0000,3308.0000,44100.0000,7.5000,10.0000,0.0000,7.0000,521483.0000
77362,2019-02-01,033022019/010123,22275.0000,2228.0000,29700.0000,7.5000,10.0000,0.0000,6.0000,351203.0000
77361,2019-02-01,033022019/010120,26625.0000,2663.0000,28400.0000,7.5000,10.0000,0.0000,7.0000,341688.0000
45510,2019-02-01,033022019/010122,32325.0000,3233.0000,43100.0000,7.5000,10.0000,0.0000,10.0000,509658.0000
45489,2019-02-01,033022019/010128,18000.0000,1800.0000,24000.0000,7.5000,10.0000,0.0000,5.0000,283800.0000
77363,2019-02-01,033022019/010121,33075.0000,3308.0000,35280.0000,7.5000,10.0000,0.0000,7.0000,424463.0000
77360,2019-02-01,033022019/010124,14475.0000,1448.0000,19300.0000,7.5000,10.0000,0.0000,4.0000,228223.0000
45510,2019-02-01,033022019/010122,32325.0000,3233.0000,43100.0000,7.5000,10.0000,0.0000,10.0000,509658.0000
77362,2019-02-01,033022019/010123,22275.0000,2228.0000,29700.0000,7.5000,10.0000,0.0000,6.0000,351203.0000
77360,2019-02-01,033022019/010124,14475.0000,1448.0000,19300.0000,7.5000,10.0000,0.0000,4.0000,228223.0000
45512,2019-02-01,033022019/010126,14625.0000,1463.0000,19500.0000,7.5000,10.0000,0.0000,5.0000,230588.0000
45514,2019-02-01,033022019/010125,16650.0000,1665.0000,22200.0000,7.5000,10.0000,0.0000,5.0000,262515.0000
45514,2019-02-01,033022019/010125,16650.0000,1665.0000,22200.0000,7.5000,10.0000,0.0000,5.0000,262515.0000
45512,2019-02-01,033022019/010126,14625.0000,1463.0000,19500.0000,7.5000,10.0000,0.0000,5.0000,230588.0000
45489,2019-02-01,033022019/010128,22500.0000,2250.0000,30000.0000,7.5000,10.0000,0.0000,7.0000,354750.0000
77364,2019-02-01,033022019/010127,34800.0000,3480.0000,46400.0000,7.5000,10.0000,0.0000,10.0000,548680.0000
77364,2019-02-01,033022019/010127,34800.0000,3480.0000,46400.0000,7.5000,10.0000,0.0000,10.0000,548680.0000
45489,2019-02-01,033022019/010128,22500.0000,2250.0000,30000.0000,7.5000,10.0000,0.0000,7.0000,354750.0000
77365,2019-02-01,033022019/010129,30750.0000,3075.0000,41000.0000,7.5000,10.0000,0.0000,9.0000,484825.0000
45516,2019-02-01,033022019/010130,14475.0000,1448.0000,19300.0000,7.5000,10.0000,0.0000,6.0000,228223.0000
77365,2019-02-01,033022019/010129,30750.0000,3075.0000,41000.0000,7.5000,10.0000,0.0000,9.0000,484825.0000
77366,2019-02-01,033022019/010132,38250.0000,3825.0000,51000.0000,7.5000,10.0000,0.0000,12.0000,603075.0000
45516,2019-02-01,033022019/010130,14475.0000,1448.0000,19300.0000,7.5000,10.0000,0.0000,6.0000,228223.0000
45515,2019-02-01,033022019/010131,30150.0000,3015.0000,40200.0000,7.5000,10.0000,0.0000,10.0000,475365.0000
45515,2019-02-01,033022019/010131,30150.0000,3015.0000,40200.0000,7.5000,10.0000,0.0000,10.0000,475365.0000
45513,2019-02-01,033022019/010134,32850.0000,3285.0000,43800.0000,7.5000,10.0000,0.0000,8.0000,517935.0000
77366,2019-02-01,033022019/010132,38250.0000,3825.0000,51000.0000,7.5000,10.0000,0.0000,12.0000,603075.0000
14350,2019-02-01,033022019/010133,6375.0000,638.0000,8500.0000,7.5000,10.0000,0.0000,1.0000,100513.0000
14350,2019-02-01,033022019/010133,6375.0000,638.0000,8500.0000,7.5000,10.0000,0.0000,1.0000,100513.0000
45513,2019-02-01,033022019/010134,32850.0000,3285.0000,43800.0000,7.5000,10.0000,0.0000,8.0000,517935.0000
77369,2019-02-01,033022019/010135,12900.0000,1290.0000,17200.0000,7.5000,10.0000,0.0000,3.0000,203390.0000
45517,2019-02-01,033022019/010136,39975.0000,3998.0000,53300.0000,7.5000,10.0000,0.0000,12.0000,630273.0000
77369,2019-02-01,033022019/010135,12900.0000,1290.0000,17200.0000,7.5000,10.0000,0.0000,3.0000,203390.0000
